,color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,director_count,actor_1_count,actor_2_count,actor_3_count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,genres_count,main_keyword,main_keyword_count
86,Color,576.0,136.0,94.0,2000.0,19000.0,259746958.0,496749,36188,1.0,742.0,English,USA,PG-13,170000000.0,2014.0,11000.0,7.8,2.35,55000,4,22,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,conspiracy,7.0
87,Color,226.0,93.0,31.0,213.0,4000.0,238371987.0,138661,4628,2.0,173.0,English,USA,PG,165000000.0,2010.0,225.0,6.4,2.35,0,4,5,1,5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,alternate world,1.0
88,Color,443.0,130.0,663.0,604.0,2000.0,93417865.0,128306,5046,2.0,497.0,English,USA,PG,190000000.0,2015.0,638.0,6.5,2.2,37000,5,13,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.0,boy genius,1.0
89,Color,384.0,102.0,38.0,562.0,756.0,222487711.0,279093,2963,0.0,433.0,English,USA,PG,165000000.0,2014.0,719.0,7.9,2.39,41000,1,2,2,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,high tech,1.0
90,Color,377.0,101.0,66.0,833.0,975.0,189412677.0,272534,4451,1.0,345.0,English,USA,PG,165000000.0,2012.0,931.0,7.8,2.35,40000,1,3,4,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,arcade,3.0
91,Color,188.0,100.0,0.0,267.0,15000.0,665426.0,120798,16264,0.0,444.0,English,USA,G,165000000.0,2004.0,726.0,6.6,2.35,10000,13,24,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,boy,41.0
92,Color,286.0,120.0,776.0,535.0,890.0,102315545.0,58137,3233,0.0,520.0,English,USA,PG-13,165000000.0,2016.0,812.0,5.5,2.35,67000,8,8,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,alien,79.0
93,Color,288.0,98.0,255.0,759.0,18000.0,217387997.0,485430,20453,0.0,492.0,English,USA,PG,165000000.0,2010.0,953.0,8.2,2.35,33000,3,22,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,dragon,7.0
94,Color,280.0,109.0,84.0,191.0,648.0,150350192.0,305340,1769,0.0,1676.0,English,USA,R,200000000.0,2003.0,284.0,6.4,2.35,0,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,drifter,3.0
95,Color,653.0,121.0,571.0,3000.0,14000.0,333130696.0,682155,32438,3.0,1097.0,English,USA,PG-13,170000000.0,2014.0,14000.0,8.1,2.35,96000,3,13,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,bounty hunter,7.0
96,Color,712.0,169.0,22000.0,6000.0,11000.0,187991439.0,928227,31488,1.0,2725.0,English,USA,PG-13,165000000.0,2014.0,11000.0,8.6,2.35,349000,8,20,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,black hole,2.0
97,Color,642.0,148.0,22000.0,23000.0,29000.0,292568851.0,1468200,81115,0.0,2803.0,English,USA,PG-13,160000000.0,2010.0,27000.0,8.8,2.35,175000,8,21,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,ambiguous ending,5.0
98,Color,1.0,120.0,28.0,12.0,544.0,25517500.0,374,699,0.0,13.0,Japanese,Japan,R,20000000.0,2016.0,106.0,8.2,2.35,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,blood,22.0
99,Color,645.0,182.0,0.0,773.0,5000.0,303001229.0,637246,9152,0.0,1367.0,English,USA,PG-13,180000000.0,2012.0,972.0,7.9,2.35,166000,12,4,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,dragon,7.0
100,Color,187.0,106.0,357.0,4000.0,23000.0,144512310.0,272223,45327,2.0,988.0,English,USA,PG-13,38000000.0,2001.0,14000.0,6.7,2.35,14000,10,17,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,eighteen wheeler,2.0
101,Color,362.0,166.0,21000.0,919.0,11000.0,127490802.0,459346,13333,2.0,822.0,English,USA,PG-13,150000000.0,2008.0,1000.0,7.8,2.35,23000,10,18,9,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,deformed baby,1.0
102,Color,500.0,132.0,905.0,1000.0,34000.0,146405371.0,518537,50983,3.0,698.0,English,USA,PG-13,160000000.0,2011.0,13000.0,7.8,2.35,54000,4,15,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,cia,21.0
103,Color,389.0,137.0,508.0,14000.0,34000.0,281666058.0,166137,81385,1.0,383.0,English,USA,PG-13,160000000.0,2015.0,22000.0,6.6,2.35,38000,5,15,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,death of sister,2.0
104,Color,235.0,109.0,226.0,370.0,12000.0,63143812.0,124185,13388,0.0,238.0,English,USA,PG,150000000.0,2010.0,418.0,6.1,2.35,11000,7,32,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,chosen one,3.0
105,Color,231.0,98.0,249.0,702.0,87000.0,60655503.0,82380,92456,0.0,629.0,English,USA,PG-13,160000000.0,2006.0,2000.0,5.6,2.35,0,7,8,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,cruise,1.0
106,Color,218.0,113.0,33.0,11000.0,40000.0,76846624.0,21352,80806,1.0,131.0,English,USA,PG,170000000.0,2016.0,25000.0,6.4,1.85,30000,3,40,3,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,clock,1.0
107,Color,227.0,93.0,50.0,692.0,3000.0,320706665.0,211971,4705,2.0,326.0,English,USA,PG,160000000.0,2007.0,795.0,6.1,1.85,0,2,7,3,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,disney spoof,1.0
108,Color,275.0,123.0,0.0,648.0,3000.0,46978995.0,111609,5505,0.0,781.0,English,USA,PG-13,160000000.0,2016.0,716.0,7.3,2.35,89000,3,7,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,based on video game,4.0
109,Color,474.0,126.0,230.0,2000.0,24000.0,89732035.0,188457,38873,2.0,867.0,English,USA,PG-13,155000000.0,2015.0,10000.0,6.6,2.35,82000,2,31,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,alternate timeline,2.0
110,Color,228.0,113.0,150.0,59.0,531.0,104383624.0,106446,764,4.0,227.0,English,USA,PG,155000000.0,2010.0,82.0,6.3,1.78,11000,6,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,dragon,7.0
111, Black and White,191.0,184.0,0.0,691.0,3000.0,198539855.0,254111,5401,0.0,1999.0,English,USA,PG-13,140000000.0,2001.0,961.0,6.1,2.35,0,13,9,4,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,air raid,2.0
112,Color,396.0,144.0,0.0,581.0,662.0,318759914.0,513158,2333,0.0,1782.0,English,USA,PG-13,150000000.0,2007.0,599.0,7.1,2.35,8000,13,5,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,alien contact,1.0
113,Color,248.0,206.0,0.0,591.0,12000.0,34293771.0,138863,24598,3.0,1390.0,English,Germany,R,155000000.0,2004.0,11000.0,5.5,2.35,0,14,21,9,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7.0,ancient greece,2.0
114,Color,329.0,138.0,282.0,687.0,21000.0,292000866.0,355137,33433,3.0,1108.0,English,UK,PG-13,150000000.0,2007.0,11000.0,7.5,2.35,0,3,7,3,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,battle,29.0
115,Color,295.0,157.0,179.0,10000.0,21000.0,289994397.0,385670,53413,1.0,1896.0,English,UK,PG-13,150000000.0,2005.0,11000.0,7.6,2.35,0,7,7,3,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,fire,7.0
116,Color,318.0,102.0,532.0,979.0,10000.0,227946274.0,343648,21584,0.0,590.0,English,USA,PG-13,150000000.0,2008.0,9000.0,6.4,2.35,0,6,19,15,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,bully comeuppance,2.0
117,Color,323.0,104.0,508.0,558.0,10000.0,256386216.0,530870,13076,0.0,1413.0,English,USA,PG-13,150000000.0,2007.0,1000.0,7.2,2.35,11000,5,19,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,new york city,3.0
118,Color,276.0,115.0,13000.0,588.0,40000.0,206456431.0,320284,57844,3.0,1361.0,English,USA,PG,150000000.0,2005.0,16000.0,6.7,1.85,0,16,40,5,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,chocolate,4.0
119,Color,318.0,111.0,663.0,954.0,1000.0,206435493.0,473887,4764,0.0,626.0,English,USA,G,150000000.0,2007.0,1000.0,8.0,2.35,10000,5,5,6,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,chef,9.0
120,Color,478.0,128.0,22000.0,11000.0,23000.0,205343774.0,980946,59558,0.0,2685.0,English,USA,PG-13,150000000.0,2005.0,14000.0,8.3,2.35,15000,8,23,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,armored car,3.0
121,Color,167.0,89.0,35.0,436.0,1000.0,179982968.0,146019,3285,0.0,119.0,English,USA,PG,150000000.0,2008.0,851.0,6.7,1.85,0,5,11,8,5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,africa,12.0
122,Color,185.0,105.0,189.0,1000.0,49000.0,177243721.0,130272,54039,2.0,209.0,English,USA,PG,150000000.0,2009.0,3000.0,5.9,2.35,2000,11,27,3,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,hdtv,1.0
123,Color,350.0,119.0,151.0,2000.0,20000.0,179883016.0,361924,40054,0.0,641.0,English,USA,PG-13,150000000.0,2009.0,16000.0,6.7,2.35,0,4,20,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0,army,22.0
124,Color,245.0,129.0,0.0,233.0,309.0,139259759.0,364948,1062,0.0,2121.0,English,Australia,R,150000000.0,2003.0,269.0,6.7,2.35,0,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,battle,29.0
125,Color,406.0,102.0,69.0,490.0,1000.0,400736600.0,421658,2582,0.0,904.0,English,USA,PG,150000000.0,2013.0,523.0,7.6,2.24,58000,1,2,2,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,magic,3.0
126,Color,275.0,138.0,0.0,30.0,234.0,281492479.0,421818,534,0.0,2789.0,English,USA,R,150000000.0,2003.0,198.0,7.2,2.35,0,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,car motorcycle chase,1.0
127,Color,486.0,112.0,230.0,12000.0,26000.0,206360018.0,414070,59803,3.0,532.0,English,USA,PG-13,170000000.0,2013.0,20000.0,7.1,2.35,63000,2,14,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,arrest,2.0
128,Color,739.0,120.0,750.0,943.0,27000.0,153629485.0,552503,40025,0.0,1588.0,English,Australia,R,150000000.0,2015.0,9000.0,8.1,2.35,191000,8,11,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,australia,9.0
129,Color,298.0,146.0,2000.0,294.0,15000.0,133375846.0,207839,16948,2.0,435.0,English,USA,PG-13,150000000.0,2009.0,745.0,6.7,2.35,0,13,24,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,conclave,1.0
130,Color,516.0,115.0,0.0,12000.0,26000.0,181015141.0,536314,60059,1.0,738.0,English,USA,PG-13,150000000.0,2011.0,20000.0,7.0,2.35,63000,8,14,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,battle,29.0
131,Color,225.0,96.0,59.0,699.0,17000.0,114053579.0,146766,20007,0.0,178.0,English,USA,PG,150000000.0,2008.0,759.0,6.9,1.85,0,1,12,5,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,cat,13.0
132,Color,145.0,88.0,12.0,182.0,730.0,119420252.0,33042,2217,0.0,90.0,English,USA,PG,150000000.0,2009.0,607.0,5.1,2.35,0,1,3,2,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,fbi director,1.0
133,Color,310.0,99.0,473.0,502.0,14000.0,83640426.0,152826,16184,0.0,253.0,English,USA,PG-13,150000000.0,2012.0,897.0,5.8,1.85,19000,6,29,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,ares,1.0
134,Color,526.0,113.0,13000.0,16000.0,40000.0,79711678.0,199039,80849,7.0,479.0,English,USA,PG-13,100000000.0,2012.0,17000.0,6.2,1.85,82000,16,40,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,camera shot of feet,3.0
135,Color,465.0,131.0,188.0,641.0,10000.0,195000874.0,232187,21840,0.0,440.0,English,China,PG-13,150000000.0,2015.0,10000.0,7.4,2.35,47000,4,25,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,capture,3.0
136,Color,357.0,119.0,394.0,162.0,12000.0,61937495.0,89442,13071,0.0,432.0,English,USA,R,150000000.0,2010.0,490.0,5.8,1.85,0,4,21,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,asylum,3.0
137,Color,194.0,91.0,58.0,826.0,2000.0,126597121.0,105902,6576,0.0,206.0,English,USA,PG,150000000.0,2007.0,852.0,6.2,1.85,0,1,11,1,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,bee,2.0
138,Color,284.0,90.0,90.0,15.0,11000.0,165230261.0,182718,21015,0.0,209.0,English,USA,PG,150000000.0,2011.0,10000.0,7.3,2.35,20000,1,15,6,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,china,9.0
139,Color,280.0,103.0,0.0,346.0,1000.0,131564731.0,118951,2857,0.0,1382.0,English,USA,PG,150000000.0,2010.0,756.0,4.2,2.35,18000,9,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,avatar,3.0
140,Color,310.0,124.0,14000.0,979.0,22000.0,133382309.0,256695,34817,0.0,871.0,English,USA,PG-13,150000000.0,2006.0,10000.0,6.9,2.35,0,4,20,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,arms dealer,3.0
141,Color,339.0,131.0,776.0,256.0,17000.0,73103784.0,164238,18204,2.0,434.0,English,USA,PG-13,150000000.0,2013.0,551.0,6.4,2.35,33000,8,19,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,black u.s. president,1.0
142,Color,132.0,88.0,25.0,433.0,921.0,21379315.0,17590,2652,0.0,112.0,English,USA,PG,150000000.0,2011.0,562.0,5.4,2.35,0,2,1,2,5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,boy,41.0
143,Color,135.0,85.0,42.0,586.0,20000.0,64459316.0,85086,35161,0.0,122.0,English,UK,PG,149000000.0,2006.0,14000.0,6.7,1.85,0,4,20,8,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,boat,11.0
144,Color,256.0,111.0,456.0,394.0,20000.0,34964818.0,39956,21393,4.0,186.0,English,USA,PG,150000000.0,2015.0,548.0,5.8,2.35,24000,7,20,3,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1940s,10.0
145,Color,196.0,92.0,50.0,517.0,3000.0,111505642.0,47900,5810,2.0,130.0,English,USA,PG,145000000.0,2014.0,1000.0,6.9,1.85,11000,5,6,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,dog,18.0
146,Color,220.0,196.0,249.0,844.0,11000.0,133228348.0,381672,17944,2.0,1694.0,English,USA,R,175000000.0,2004.0,5000.0,7.2,2.35,0,7,18,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,greek,2.0
147,Color,211.0,93.0,35.0,436.0,851.0,216366733.0,119213,2444,0.0,154.0,English,USA,PG,145000000.0,2012.0,770.0,6.9,1.85,17000,5,7,3,5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,animal,10.0
148, Black and White,264.0,133.0,93.0,746.0,769.0,160201106.0,169914,2538,0.0,1185.0,English,UK,PG-13,142000000.0,2002.0,766.0,6.1,2.35,0,5,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,catfight,2.0
149,Color,464.0,116.0,176.0,322.0,783.0,118099659.0,69757,2097,4.0,1211.0,English,USA,PG-13,144000000.0,2016.0,370.0,5.5,2.35,62000,5,7,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,ghost,13.0
150,Color,167.0,153.0,0.0,537.0,13000.0,201573391.0,322395,26029,0.0,1171.0,English,USA,PG-13,140000000.0,1998.0,12000.0,6.6,2.35,11000,13,30,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,asteroid,2.0
151,Color,208.0,88.0,188.0,826.0,10000.0,190418803.0,270207,14823,2.0,606.0,English,USA,PG-13,140000000.0,2002.0,3000.0,6.1,1.85,2000,7,19,8,4,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.0,alien,79.0
152,Color,287.0,115.0,0.0,964.0,18000.0,82161969.0,142440,31523,1.0,505.0,English,USA,PG-13,150000000.0,2007.0,12000.0,6.3,2.35,3000,13,10,7,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,creature,6.0
153,Color,210.0,95.0,5.0,967.0,24000.0,143523463.0,64322,36095,0.0,145.0,English,USA,PG,145000000.0,2016.0,11000.0,7.2,2.35,24000,1,31,9,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,china,9.0
154,Color,432.0,133.0,663.0,690.0,10000.0,209364921.0,365104,21768,3.0,512.0,English,USA,PG-13,145000000.0,2011.0,10000.0,7.4,2.35,35000,5,25,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,dubai,1.0
155,Color,256.0,97.0,52.0,161.0,20000.0,103400692.0,123553,20645,0.0,174.0,English,USA,PG,145000000.0,2012.0,315.0,7.3,1.85,25000,1,20,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,belief,2.0
156,Color,135.0,90.0,23.0,233.0,957.0,110332737.0,110788,1997,1.0,258.0,English,USA,PG-13,100000000.0,2005.0,550.0,6.1,2.35,2000,4,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,animal abuse,2.0
157,Color,190.0,154.0,380.0,445.0,10000.0,111110575.0,317166,11945,1.0,928.0,English,USA,R,140000000.0,2003.0,956.0,7.7,2.35,0,8,25,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,captain,20.0
158,Color,314.0,150.0,0.0,748.0,23000.0,65007045.0,128682,26490,0.0,657.0,English,UK,PG-13,140000000.0,2014.0,893.0,6.1,2.35,51000,17,23,2,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,egypt,2.0
159,Color,518.0,127.0,14000.0,981.0,26000.0,257704099.0,504419,39284,0.0,1559.0,English,USA,PG-13,150000000.0,2009.0,12000.0,8.0,2.35,19000,4,14,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,box office hit,12.0
160,Color,291.0,121.0,0.0,4000.0,24000.0,403706375.0,544665,40484,0.0,2012.0,English,USA,PG-13,139000000.0,2002.0,11000.0,7.3,1.85,5000,13,31,11,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,evil,4.0
161,Color,292.0,102.0,255.0,953.0,18000.0,176997107.0,221128,23378,5.0,343.0,English,USA,PG,145000000.0,2014.0,3000.0,7.9,2.35,46000,3,22,3,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,dragon,7.0
162,Color,184.0,126.0,295.0,284.0,18000.0,31141074.0,51892,19769,4.0,273.0,English,USA,PG-13,140000000.0,2016.0,934.0,5.5,2.35,24000,5,22,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,ancient egypt,3.0
163,Color,145.0,121.0,357.0,653.0,820.0,31704416.0,45455,2705,0.0,388.0,English,USA,PG-13,135000000.0,2005.0,780.0,5.0,2.35,0,10,3,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,artificial intelligence,6.0
164,Color,451.0,215.0,0.0,413.0,986.0,107503316.0,392474,2530,1.0,1229.0,English,USA,R,130000000.0,2009.0,745.0,7.7,2.35,18000,8,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.0,conspiracy,7.0
165,Color,141.0,127.0,503.0,91.0,5000.0,129734803.0,127497,6171,2.0,287.0,English,USA,R,140000000.0,1998.0,808.0,6.6,2.35,0,12,8,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,kung fu,2.0
166,Color,267.0,138.0,0.0,258.0,820.0,132122995.0,212106,1814,0.0,1445.0,English,USA,PG-13,137000000.0,2003.0,300.0,5.7,1.85,0,8,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1980s,22.0
167,Color,351.0,122.0,209.0,934.0,17000.0,122512052.0,146352,31958,6.0,288.0,English,USA,PG-13,130000000.0,2013.0,12000.0,5.8,2.35,42000,5,19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,general,2.0
168,Color,163.0,124.0,42.0,848.0,11000.0,68642452.0,77673,13073,3.0,463.0,English,UK,PG-13,130000000.0,2005.0,973.0,6.0,2.35,0,3,20,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,beach,22.0
169,Color,166.0,106.0,6.0,422.0,12000.0,32131830.0,72259,15015,1.0,788.0,English,USA,PG-13,137000000.0,2001.0,2000.0,6.4,1.85,0,1,27,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,general,2.0
170,Color,510.0,124.0,394.0,2000.0,11000.0,176636816.0,508818,19761,0.0,679.0,English,USA,PG-13,140000000.0,2011.0,3000.0,6.9,2.35,46000,4,9,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,arctic,3.0
171,Color,197.0,128.0,150.0,244.0,766.0,126930660.0,157519,2037,2.0,683.0,English,UK,PG-13,135000000.0,1999.0,536.0,6.4,2.35,2000,6,4,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,british,7.0
172,Color,244.0,138.0,608.0,168.0,613.0,93926386.0,168207,1205,1.0,684.0,English,USA,PG-13,150000000.0,2003.0,172.0,7.4,2.35,0,4,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,1800s,5.0
173,Color,322.0,115.0,386.0,12000.0,21000.0,292298923.0,185394,59177,3.0,329.0,English,USA,PG-13,120000000.0,2012.0,17000.0,5.5,2.35,65000,5,7,4,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,battle,29.0
174,Color,156.0,100.0,750.0,988.0,49000.0,63992328.0,32399,62644,0.0,79.0,English,Australia,PG,135000000.0,2011.0,11000.0,5.9,2.35,0,8,27,13,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,3d,3.0
